,Date,Artist,Title,Time
2642,2023-03-21 20:38,Białas,Uzi,53171
2643,2023-03-21 20:37,Opał,Widnokrąg,229411
2644,2023-03-21 20:33,Otaku,Again (Full Metal) - slowed + reverb,154592
2645,2023-03-21 20:31,obi,dlaczego się boisz mnie?,110336
2646,2023-03-21 20:29,slō,a&w - slowed + reverb,99750
2647,2023-03-21 20:27,De Maynes,Magic Time,0
2648,2023-03-21 20:27,Aymi,Oczy,13188
2649,2023-03-21 20:27,Yann Tiersen,"Comptine d'un autre été, l'après-midi",0
2650,2023-03-21 18:36,ConKi,Above the Clouds,53045
2651,2023-03-21 17:43,Marnik,Where The Sun Goes Down (with Hard Lights),140724
2652,2023-03-21 17:41,Flakkë,Good 4 Me,156142
2653,2023-03-21 17:38,David Guetta,I'm Good (Blue),175238
2654,2023-03-21 17:38,lovelytheband,sail away (R3HAB Remix),2164
2655,2023-03-21 17:38,ACRAZE,Do It To It,14386
2656,2023-03-21 17:35,Tiësto,The Motto,164818
2657,2023-03-21 17:33,Naeleck,Stay,171328
2658,2023-03-21 17:30,Oliver Tree,Here We Go Again,164541
2659,2023-03-21 17:27,Tiësto,10:35,172252
2660,2023-03-21 17:24,Naeleck,Creep - BYOR Remix,156850
2661,2023-03-21 17:22,Imanbek,Belly Dancer,151475
2662,2023-03-21 17:19,DJ Fluke,Seven Nation Army,156309
2663,2023-03-21 17:17,Stoto,I Never Really Cared,34851
2664,2023-03-21 17:16,DJ Fluke,Seven Nation Army,12560
2665,2023-03-21 17:16,Deyaz,I'll Scream (All the Words),43369
2666,2023-03-21 17:15,Dermot Kennedy,Innocence and Sadness,3240
2667,2023-03-21 17:15,yaeow,I Need U,9321
2668,2023-03-21 17:15,Lauren Spencer Smith,Flowers,52355
2669,2023-03-21 17:15,Ashley Singh,Keep Me - Acoustic,3204
2670,2023-03-21 17:15,Zeph,could you love me while i hate myself,9022
2671,2023-03-21 17:15,Ed Sheeran,Visiting Hours,4612
2672,2023-03-21 17:15,Lauren Spencer Smith,Best Friend Breakup,1789
2673,2023-03-21 17:14,Jessie Murph,How Could You,31607
2674,2023-03-21 17:14,Tate McRae,that way,3230
2675,2023-03-21 17:13,James Arthur,Car's Outside,17056
2676,2023-03-21 17:13,Gracie Abrams,"I miss you, I’m sorry",167538
2677,2023-03-21 17:10,Basshunter,I Can Walk On Water,86883
2678,2023-03-21 17:08,Taco Hemingway,Następna stacja,3655
2679,2023-03-21 17:08,James Newton Howard,The Hanging Tree,2427
2680,2023-03-21 17:08,Yiruma,River Flows In You,48012
2681,2023-03-21 17:07,Promoting Sounds,Memory,3726
2682,2023-03-21 17:07,Arrested Youth,The Kid I Used to Know,21192
2683,2023-03-21 17:07,SadBoyProlific,Alone,9941
2684,2023-03-21 17:07,SICK LEGEND,THE ONE THAT GOT AWAY HARDSTYLE SPED UP,4821
2685,2023-03-21 17:07,Henry Moodie,you were there for me,2412
2686,2023-03-21 17:07,XXXTENTACION,Jocelyn Flores,1742
2687,2023-03-21 17:07,omgkirby,sweater weather - slowed + reverb,8471
2688,2023-03-21 17:07,Basshunter,Day & Night,6660
2689,2023-03-21 17:06,NF,HOPE,17091
2690,2023-03-21 17:06,Dylan Conrique,Birthday Cake,205280
2691,2023-03-21 17:06,SLANDER,Love Is Gone - Acoustic,4928
2692,2023-03-21 17:02,Bryan,Na zawsze,186812
2693,2023-03-21 16:59,Birdy,Deep End,2144
2694,2023-03-21 16:59,XXXTENTACION,Hope,56473
2695,2023-03-21 16:59,Billie Eilish,lovely (with Khalid),984
2696,2023-03-21 16:58,Kyle Hume,alive (it's a lie) - demo,126262
2697,2023-03-21 16:56,SYML,Where's My Love,202000
2698,2023-03-21 16:53,Benson Boone,In The Stars,216410
2699,2023-03-21 16:48,Juice WRLD,Lucid Dreams,239835
2700,2023-03-21 16:44,Dybbukk,It's Not So Bad,140617
2701,2023-03-21 16:41,sanah,Cząstka,250000
2702,2023-03-21 16:37,Gibbs,Nigdy albo zawsze,246600
2703,2023-03-21 16:33,sanah,Nic dwa razy (W. Szymborska),189000
2704,2023-03-21 16:30,Aymi,W mojej bluzie,139019
2705,2023-03-21 16:28,Alex & Sierra,Little Do You Know,185200
2706,2023-03-21 16:25,omgkirby,sweater weather - slowed + reverb,135173
2707,2023-03-21 16:23,Ismail,Closed Doors,193253
2708,2023-03-21 16:20,Aymi,Oczy,124303
2709,2023-03-21 16:18,Chord Overstreet,Hold On,5877
2710,2023-03-21 16:18,Isak Danielson,Broken,3629
2711,2023-03-21 16:17,Tom Odell,Another Love,985
2712,2023-03-21 16:17,Michael Schulte,Falling Apart,11648
2713,2023-03-21 16:17,Tate McRae,you broke me first,974
2714,2023-03-21 16:17,Dean Lewis,Half A Man,1535
2715,2023-03-21 16:17,MASN,Hate Me!,867
2716,2023-03-21 16:17,Jaymes Young,Infinity - Piano Version,1889
2717,2023-03-21 16:17,obi,Presja,1529
2718,2023-03-21 16:17,Cheriimoya,"Living Life, In The Night",1061
2719,2023-03-21 16:17,shy martin,Are you happy?,1378
2720,2023-03-21 16:17,Levent Geiger,fck i wish,1113
2721,2023-03-21 16:17,The Kid LAROI,WITHOUT YOU,3882
2722,2023-03-21 16:17,Kina,Get You The Moon (feat. Snøw),3086
2723,2023-03-21 16:17,Jaymes Young,Happiest Year,1190
2724,2023-03-21 16:17,Witt Lowry,Into Your Arms (feat. Ava Max),153034
2725,2023-03-21 16:17,Rosa Linn,SNAP,868
2726,2023-03-21 16:17,NF,Let You Down,16274
2727,2023-03-21 16:17,Dean Lewis,How Do I Say Goodbye,848
2728,2023-03-21 16:14,Henry Moodie,you were there for me,195365
2729,2023-03-21 16:11,NF,Hate Myself,141206
2730,2023-03-21 16:08,omgkirby,sweater weather - slowed + reverb,43421
2731,2023-03-21 16:08,The Cinematic Orchestra,To Build A Home - Album Edit,27769
2732,2023-03-21 16:07,SwitchOTR,Coming for You (feat. A1 x J1),20987
2733,2023-03-21 16:07,Sleepy Hallow,2055,104521
2734,2023-03-21 16:05,Lil Peep,Falling Down - Bonus Track,2547
2735,2023-03-21 16:05,Øneheart,snowfall,6771
2736,2023-03-21 16:05,NF,Hate Myself,81333
2737,2023-03-21 16:05,Kyle Hume,alive (it's a lie) - demo,10059
2738,2023-03-21 16:05,DJ Dean,It's A Dream - DJ Manian Vs. Yanou Vocal Radio Cut,6589
2739,2023-03-21 16:05,Tinlicker,Because You Move Me,5250
2740,2023-03-21 16:03,Birdy,Deep End,2634
2741,2023-03-21 16:03,Tom Odell,Another Love,1323
2742,2023-03-21 16:03,Tom Odell,Another Love,1160
2743,2023-03-21 16:03,AURORA,Runaway,1581
2744,2023-03-21 16:03,Ismail,Closed Doors,1162
2745,2023-03-21 16:03,Kodaline,Brother,3805
2746,2023-03-21 16:03,nilu,Are You With Me,1734
2747,2023-03-21 16:03,shy martin,Are you happy?,1103
2748,2023-03-21 16:03,Henry Moodie,you were there for me,3932
2749,2023-03-21 16:03,Levent Geiger,fck i wish,1555
2750,2023-03-21 16:03,Levent Geiger,fck i wish,4228
2751,2023-03-21 16:03,Kina,Get You The Moon (feat. Snøw),1612
2752,2023-03-21 16:03,Dylan Conrique,Birthday Cake,1757
2753,2023-03-21 16:03,NF,Hate Myself,1337
2754,2023-03-21 16:03,Jaymes Young,Happiest Year,1134
2755,2023-03-21 16:03,NF,Let You Down,32
2756,2023-03-21 16:03,NF,Let You Down,1303
2757,2023-03-21 16:03,omgkirby,sweater weather - slowed + reverb,484
2758,2023-03-21 16:03,omgkirby,sweater weather - slowed + reverb,120976
2759,2023-03-21 16:03,Juice WRLD,Lucid Dreams,1187
2760,2023-03-21 16:01,Benson Boone,In The Stars,41916
2761,2023-03-21 16:00,Gibbs,Nigdy albo zawsze,246600
2762,2023-03-21 15:56,omgkirby,sweater weather - slowed + reverb,135173
2763,2023-03-21 15:54,Tom Odell,Another Love,181396
2764,2023-03-21 15:51,Sasha Alex Sloan,Dancing With Your Ghost,197732
2765,2023-03-21 15:48,Gibbs,Nigdy albo zawsze,246600
2766,2023-03-21 15:44,Tate McRae,you broke me first,169265
2767,2023-03-21 15:41,Aymi,W mojej bluzie,139019
2768,2023-03-21 15:39,Isak Danielson,Broken,216338
2769,2023-03-21 15:35,Chord Overstreet,Hold On,198853
2770,2023-03-21 15:32,omgkirby,sweater weather - slowed + reverb,135173
2771,2023-03-21 15:30,AURORA,Runaway,1419
2772,2023-03-21 15:30,nilu,Are You With Me,1564
2773,2023-03-21 15:30,NF,Hate Myself,219265
2774,2023-03-21 15:26,Ismail,Closed Doors,2382
2775,2023-03-21 15:26,NF,Hate Myself,93230
2776,2023-03-21 15:26,Dybbukk,It's Not So Bad,2567
2777,2023-03-21 15:25,sanah,2:00,199555
2778,2023-03-21 15:21,SLANDER,Love Is Gone - Acoustic,176971
2779,2023-03-21 15:18,Cheriimoya,"Living Life, In The Night",122517
2780,2023-03-21 15:17,Munn,can you hear me?,185600
2781,2023-03-21 15:14,omgkirby,sweater weather - slowed + reverb,135173
2782,2023-03-21 15:11,MASN,Hate Me!,1785
2783,2023-03-21 15:11,MASN,Hate Me!,0
2784,2023-03-21 15:11,shy martin,Are you happy?,1437
2785,2023-03-21 15:11,Alexander Stewart,Halo,1001
2786,2023-03-21 15:11,Alexander Stewart,Halo,2699
2787,2023-03-21 15:11,sanah,Cząstka,108822
2788,2023-03-21 15:11,Juice WRLD,Lucid Dreams,23
2789,2023-03-21 15:09,Kyle Hume,alive (it's a lie) - demo,126262
2790,2023-03-21 15:07,Dylan Conrique,Birthday Cake,205280
2791,2023-03-21 15:03,Ismail,Closed Doors,188571
2792,2023-03-21 15:00,sanah,Nic dwa razy (W. Szymborska),189000
2793,2023-03-21 14:57,Dean Lewis,Half A Man,179120
2794,2023-03-21 14:54,Dybbukk,It's Not So Bad,140617
2795,2023-03-21 14:52,Lewis Capaldi,Before You Go,215106
2796,2023-03-21 14:49,Aymi,Oczy,136227
2797,2023-03-21 14:46,BLANKA,Solo,0
2798,2023-03-21 14:46,Dawid Podsiadło,To co masz Ty!,0
2799,2023-03-21 07:01,Billie Eilish,lovely (with Khalid),31008
2800,2023-03-21 07:00,Veason,Skarbie,187384
2801,2023-03-21 06:57,Jaymes Young,Infinity,237720
2802,2023-03-21 06:53,Doli,spadająca gwiazda,143227
2803,2023-03-21 06:51,Zach Diamond,3:00 Am,166285
2804,2023-03-21 06:48,XXXTENTACION,Hope,110886
2805,2023-03-21 06:46,Tw3ak,So Cold,147081
2806,2023-03-21 06:46,XXXTENTACION,Hope,0
2807,2023-03-21 06:46,Michael Schulte,Falling Apart,0
2808,2023-03-21 06:46,Alec Benjamin,Devil Doesn’t Bargain,3891
2809,2023-03-21 06:46,Ismail,Closed Doors,1015
2810,2023-03-21 06:46,Zach Diamond,3:00 Am,1048
2811,2023-03-21 06:46,obi,Presja,3968
2812,2023-03-21 06:46,Kodaline,Brother,937
2813,2023-03-21 06:46,Seafret,Atlantis,1901
2814,2023-03-21 06:46,Famy,Ava,3620
2815,2023-03-21 06:46,Dylan Conrique,Birthday Cake,1389
2816,2023-03-21 06:46,Alexander Stewart,Halo,2374
2817,2023-03-21 06:46,Rosa Linn,SNAP,23
2818,2023-03-21 06:46,Dean Lewis,How Do I Say Goodbye,1117
2819,2023-03-21 06:46,Benson Boone,GHOST TOWN,1027
2820,2023-03-21 06:46,Dybbukk,It's Not So Bad,2990
2821,2023-03-21 06:46,E V,Upadły Człowiek,0
2822,2023-03-21 06:43,jxdn,Pray,119371
2823,2023-03-21 06:42,SLANDER,Love Is Gone - Acoustic,176971
2824,2023-03-21 06:39,Lewis Capaldi,Before You Go,215106
2825,2023-03-21 06:35,Duncan Laurence,Arcade,185146
2826,2023-03-21 06:32,Zoe Wees,Control,230880
2827,2023-03-21 06:29,Tate McRae,you broke me first,169265
2828,2023-03-21 06:26,Witt Lowry,Into Your Arms (feat. Ava Max),186022
2829,2023-03-21 06:23,Elley Duhé,MIDDLE OF THE NIGHT,184447
2830,2023-03-21 06:20,Chord Overstreet,Hold On,198853
2831,2023-03-21 06:17,Dean Lewis,Half A Man,179120
2832,2023-03-21 06:14,Ruth B.,Dandelions - slowed + reverb,268717
2833,2023-03-21 06:09,E V,Chciałem Ci Powiedzieć,134482
2834,2023-03-21 06:07,Olivia Rodrigo,traitor,229226
2835,2023-03-21 06:04,The Kid LAROI,WITHOUT YOU,161384
2836,2023-03-21 06:01,Bryan,Ile dałbym,127389
2837,2023-03-21 05:59,Mimi Webb,Before I Go,187815
2838,2023-03-21 05:56,Alec Benjamin,Let Me Down Slowly,169353
2839,2023-03-21 05:53,Alec Chambers,Without Me,116506
2840,2023-03-21 05:51,Conan Gray,Heather,198040
2841,2023-03-21 05:48,Duncan Laurence,Arcade (feat. FLETCHER),187453
2842,2023-03-21 05:45,NF,Hate Myself,260253
2843,2023-03-21 05:41,Benson Boone,In The Stars,216410
2844,2023-03-21 05:38,Jaymes Young,Happiest Year,228442
2845,2023-03-21 05:34,Kurt Hugo Schneider,Sweater Weather,228387
2846,2023-03-21 05:30,Tom Odell,Another Love,117078
2847,2023-03-21 05:28,sanah,Nic dwa razy (W. Szymborska),189000
2848,2023-03-21 05:25,Aymi,W mojej bluzie,139019
2849,2023-03-21 05:23,Kacper HTA,Zbrodnia i kara,271926
2850,2023-03-21 05:19,NF,Paralyzed,270453
2851,2023-03-21 05:14,Billie Eilish,lovely (with Khalid),200185
2852,2023-03-21 05:11,Veason,Skarbie,187384
2853,2023-03-21 05:08,Jaymes Young,Infinity,95604
2854,2023-03-21 05:06,Doli,spadająca gwiazda,143227
2855,2023-03-21 05:04,Zach Diamond,3:00 Am,166285
2856,2023-03-21 05:01,XXXTENTACION,Hope,110886
2857,2023-03-21 04:51,Dean Lewis,How Do I Say Goodbye,46991
2858,2023-03-21 04:49,Michael Schulte,Falling Apart,198573
2859,2023-03-21 04:46,Dylan Conrique,Birthday Cake,205280
2860,2023-03-21 04:43,Benson Boone,GHOST TOWN,193733
2861,2023-03-21 04:40,Ismail,Closed Doors,188571
2862,2023-03-21 04:37,Rosa Linn,SNAP,179551
2863,2023-03-21 04:34,Kodaline,Brother,203186
2864,2023-03-21 04:31,Dybbukk,It's Not So Bad,140617
2865,2023-03-21 04:28,Alec Benjamin,Devil Doesn’t Bargain,163613
2866,2023-03-21 04:26,Famy,Ava,238240
2867,2023-03-21 04:22,obi,Presja,168602
2868,2023-03-21 04:19,Dawid Podsiadło,mori,0
2869,2023-03-21 04:19,Loreen,Tattoo,0
2870,2023-03-20 11:01,Basshunter,I Can Walk On Water,187942
2871,2023-03-20 10:43,Dawid Podsiadło,mori,0
2872,2023-03-20 10:43,The Walkers,Unity,0
2873,2023-03-20 10:43,Loreen,Tattoo,0
2874,2023-03-20 10:43,Juice WRLD,Lucid Dreams,0
2875,2023-03-20 10:41,Basshunter,I Can Walk On Water,224080
2876,2023-03-20 10:37,Basshunter,I Can Walk On Water,226710
2877,2023-03-20 10:34,The Walkers,Unity,0
2878,2023-03-20 10:34,Juice WRLD,Lucid Dreams,0
2879,2023-03-20 00:36,Måneskin,GOSSIP (feat. Tom Morello),0
2880,2023-03-20 00:36,Ola Olszewska,Czy To Nadal Ja,0
2881,2023-03-20 00:36,The Walkers,Unity,0
2882,2023-03-20 00:36,Loreen,Tattoo,0
2883,2023-03-20 00:09,Ola Olszewska,Czy To Nadal Ja,0
2884,2023-03-20 00:09,Juice WRLD,Lucid Dreams,0
2885,2023-03-18 17:12,Basshunter,I Can Walk On Water,16803
2886,2023-03-18 16:54,Jann,Gladiator,0
2887,2023-03-18 16:54,Shakira,"Whenever, Wherever",0
2888,2023-03-18 16:54,Shakira,She Wolf,0
2889,2023-03-18 16:54,Sparky Deathcap,September,0
2890,2023-03-18 16:53,Jann,Gladiator,0
2891,2023-03-18 16:53,Shakira,"Whenever, Wherever",0
2892,2023-03-18 16:51,Shakira,She Wolf,0
2893,2023-03-18 16:51,Sparky Deathcap,September,0
2894,2023-03-18 16:50,Basshunter,I Can Walk On Water,11016
2895,2023-03-18 16:50,Shakira,She Wolf,0
2896,2023-03-18 16:50,Sparky Deathcap,September,0
2897,2023-03-17 23:22,Ola Olszewska,Czy To Nadal Ja,0
2898,2023-03-17 23:22,The Walkers,Unity,0
2899,2023-03-17 23:19,The Walkers,Unity,0
2900,2023-03-17 23:19,Juice WRLD,Lucid Dreams,0
2901,2023-03-17 23:18,The Walkers,Unity,0
2902,2023-03-17 23:18,Juice WRLD,Lucid Dreams,0
2903,2023-03-17 20:55,Basshunter,I Can Walk On Water,214373
2904,2023-03-17 19:49,MASN,Hate Me!,133050
2905,2023-03-17 19:47,Kacper HTA,Zbrodnia i kara,271926
2906,2023-03-17 19:43,Seafret,Atlantis - Sped Up Version,9762
2907,2023-03-17 19:42,Tw3ak,So Cold,773
2908,2023-03-17 19:42,Doli,spadająca gwiazda,472
2909,2023-03-17 19:42,Michael Schulte,Falling Apart,1245
2910,2023-03-17 19:42,Gentrammel,Out Of My Mind,779
2911,2023-03-17 19:42,Jaymes Young,Infinity - Piano Version,1071
2912,2023-03-17 19:42,Micky,Try,63650
2913,2023-03-17 19:42,Dean Lewis,Waves,1278
2914,2023-03-17 19:42,SYML,Where's My Love,0
2915,2023-03-17 19:42,Sam Smith,Fire On Fire,1090
2916,2023-03-17 19:42,shy martin,Are you happy?,883
2917,2023-03-17 19:42,jxdn,Pray,1255
2918,2023-03-17 19:42,Alex & Sierra,Little Do You Know,559
2919,2023-03-17 19:42,Witt Lowry,Into Your Arms (feat. Ava Max),724
2920,2023-03-17 19:42,Alexander Stewart,Halo,0
2921,2023-03-17 19:42,Ruth B.,Dandelions,684
2922,2023-03-17 19:42,James Arthur,Train Wreck,650
2923,2023-03-17 19:42,SLANDER,Love Is Gone,796
2924,2023-03-17 19:41,E V,Chciałem Ci Powiedzieć,134482
2925,2023-03-17 19:39,347aidan,MEMORIES!,137806
2926,2023-03-17 19:37,Sik World,About You,35226
2927,2023-03-17 19:37,XXXTENTACION,Hope,1044
2928,2023-03-17 19:37,Dean Lewis,Half A Man,962
2929,2023-03-17 19:37,MASN,Hate Me!,1096
2930,2023-03-17 19:37,obi,Presja,1115
2931,2023-03-17 19:37,Kacper HTA,Iluzja,802
2932,2023-03-17 19:37,Josh A,Pain,1337
2933,2023-03-17 19:37,margiela,przepraszam,890
2934,2023-03-17 19:37,Sasha Alex Sloan,Older,807
2935,2023-03-17 19:37,Bryan,Na zawsze,838
2936,2023-03-17 19:36,E V,Upadły Człowiek,145223
2937,2023-03-17 19:34,Lewis Capaldi,Before You Go,215106
2938,2023-03-17 19:30,Billie Eilish,lovely (with Khalid),200185
2939,2023-03-17 19:27,Alec Benjamin,Devil Doesn’t Bargain,163613
2940,2023-03-17 19:24,Duncan Laurence,Arcade,185146
2941,2023-03-17 19:21,Sasha Alex Sloan,Dancing With Your Ghost,197732
2942,2023-03-17 19:18,Cyrko,GIFY JAKI TO FILM?,133000
2943,2023-03-17 19:16,Benson Boone,In The Stars,216410
2944,2023-03-17 19:13,Kacper HTA,Zbrodnia i kara,271926
2945,2023-03-17 19:08,Yiruma,River Flows In You,188786
2946,2023-03-17 19:05,Tom Odell,Another Love,1477
2947,2023-03-17 19:05,Yiruma,River Flows In You,29978
2948,2023-03-17 19:05,MIIA,Dynasty,765
2949,2023-03-17 19:05,Dean Lewis,How Do I Say Goodbye,2181
2950,2023-03-17 19:05,Benson Boone,GHOST TOWN,1949
2951,2023-03-17 19:05,Bruno Mars,Talking to the Moon,2741
2952,2023-03-17 19:05,Bruno Mars,Talking to the Moon,0
2953,2023-03-17 19:05,Veason,Skarbie,955
2954,2023-03-17 19:04,fenekot,Let Me Down Slowly,75556
2955,2023-03-17 19:04,Camylio,i tried,3209
2956,2023-03-17 19:03,Isak Danielson,Broken,216338
2957,2023-03-17 18:59,sanah,Szary świat,203394
2958,2023-03-17 18:56,Seafret,Atlantis - Sped Up Version,212443
2959,2023-03-17 18:53,Doli,spadająca gwiazda,143227
2960,2023-03-17 18:50,Tw3ak,So Cold,460
2961,2023-03-17 18:50,XXXTENTACION,Hope,3305
2962,2023-03-17 18:50,Doli,spadająca gwiazda,757
2963,2023-03-17 18:50,347aidan,MEMORIES!,1763
2964,2023-03-17 18:50,Michael Schulte,Falling Apart,838
2965,2023-03-17 18:50,Michael Schulte,Falling Apart,1746
2966,2023-03-17 18:50,Gentrammel,Out Of My Mind,2302
2967,2023-03-17 18:50,Gentrammel,Out Of My Mind,321
2968,2023-03-17 18:50,Dean Lewis,Half A Man,1496
2969,2023-03-17 18:50,MASN,Hate Me!,1575
2970,2023-03-17 18:50,Jaymes Young,Infinity - Piano Version,844
2971,2023-03-17 18:50,obi,Presja,846
2972,2023-03-17 18:50,Kacper HTA,Iluzja,557
2973,2023-03-17 18:50,Micky,Try,1519
2974,2023-03-17 18:50,Dean Lewis,Waves,0
2975,2023-03-17 18:50,SYML,Where's My Love,1184
2976,2023-03-17 18:50,Sam Smith,Fire On Fire,1158
2977,2023-03-17 18:50,Seafret,Atlantis - Sped Up Version,1952
2978,2023-03-17 18:50,shy martin,Are you happy?,23
2979,2023-03-17 18:50,jxdn,Pray,1710
2980,2023-03-17 18:50,Alex & Sierra,Little Do You Know,644
2981,2023-03-17 18:50,Witt Lowry,Into Your Arms (feat. Ava Max),1850
2982,2023-03-17 18:50,Alexander Stewart,Halo,0
2983,2023-03-17 18:50,Ruth B.,Dandelions,705
2984,2023-03-17 18:50,James Arthur,Train Wreck,1063
2985,2023-03-17 18:50,margiela,przepraszam,653
2986,2023-03-17 18:50,Sasha Alex Sloan,Older,1116
2987,2023-03-17 18:50,E V,Chciałem Ci Powiedzieć,901
2988,2023-03-17 18:50,SLANDER,Love Is Gone,703
2989,2023-03-17 18:50,Bryan,Na zawsze,975
2990,2023-03-17 18:49,Sik World,About You,4223
2991,2023-03-17 18:49,Alec Benjamin,Devil Doesn’t Bargain,18970
2992,2023-03-17 18:49,Billie Eilish,lovely (with Khalid),930
2993,2023-03-17 18:49,Lewis Capaldi,Before You Go,2856
2994,2023-03-17 18:49,Josh A,Pain,2842
2995,2023-03-17 18:49,E V,Upadły Człowiek,595
2996,2023-03-17 18:49,Duncan Laurence,Arcade,185146
2997,2023-03-17 18:46,Sasha Alex Sloan,Dancing With Your Ghost,197732
2998,2023-03-17 18:43,Cyrko,GIFY JAKI TO FILM?,83500
2999,2023-03-17 18:41,Benson Boone,In The Stars,216410
3000,2023-03-17 18:38,Kacper HTA,Zbrodnia i kara,271926
3001,2023-03-17 18:33,Yiruma,River Flows In You,188786
3002,2023-03-17 07:30,Billie Eilish,lovely (with Khalid),193185
3003,2023-03-17 07:05,Witt Lowry,Into Your Arms (feat. Ava Max),186022
3004,2023-03-17 07:02,Munn,can you hear me?,185600
3005,2023-03-17 06:59,Rosa Linn,SNAP,179551
3006,2023-03-17 06:56,Duncan Laurence,Arcade,185146
3007,2023-03-17 06:53,Dean Lewis,Half A Man,59609
3008,2023-03-17 06:52,Alec Chambers,Without Me,116506
3009,2023-03-17 06:50,TKM,Jeden Buziak,169993
3010,2023-03-17 06:35,NF,Paralyzed,270453
3011,2023-03-17 06:31,Dean Lewis,Be Alright,196493
3012,2023-03-17 06:27,Tw3ak,So Cold,258235
3013,2023-03-17 06:23,Olivia Rodrigo,drivers license,242013
3014,2023-03-17 06:19,Alex & Sierra,Little Do You Know,185200
3015,2023-03-17 06:16,sanah,Cząstka,250000
3016,2023-03-17 06:12,Cheriimoya,"Living Life, In The Night",122517
3017,2023-03-17 06:10,Tom Odell,Another Love,244360
3018,2023-03-17 06:06,E V,Upadły Człowiek,145223
3019,2023-03-17 06:04,Michael Schulte,Falling Apart,198573
3020,2023-03-17 06:01,itssvd,Losing Interest,120546
3021,2023-03-17 05:59,Jaymes Young,Infinity,237720
3022,2023-03-17 05:55,Isak Danielson,Broken,216338
3023,2023-03-17 05:52,Veason,Skarbie,187384
3024,2023-03-17 05:49,Alec Benjamin,Let Me Down Slowly,169353
3025,2023-03-17 05:46,SYML,Where's My Love,202000
3026,2023-03-17 05:43,Zoe Wees,Control,230880
3027,2023-03-17 05:39,Kina,Can We Kiss Forever?,187931
3028,2023-03-17 05:36,Tate McRae,you broke me first,169265
3029,2023-03-17 05:33,SLANDER,Love Is Gone - Acoustic,176971
3030,2023-03-17 05:31,Dawider,Kartka z pamiętnika,229541
3031,2023-03-17 05:27,Conan Gray,Heather,198040
3032,2023-03-17 05:24,shy martin,Are you happy?,157555
3033,2023-03-17 05:21,Benson Boone,In The Stars,216410
3034,2023-03-17 05:18,obi,Presja,168602
3035,2023-03-17 05:15,XXXTENTACION,NUMB,186267
3036,2023-03-17 05:12,Ismail,Closed Doors,188571
3037,2023-03-17 05:09,James Arthur,Train Wreck,208826
3038,2023-03-17 05:06,Josh A,Pain,188041
3039,2023-03-17 05:03,Cyrko,GIFY JAKI TO FILM?,133000
3040,2023-03-17 05:00,Kukon,kokaina nie pomaga ci w depresji,173764
3041,2023-03-17 04:50,Ruth B.,Dandelions - slowed + reverb,268717
3042,2023-03-17 04:45,Qry,Deszcz,109655
3043,2023-03-17 04:44,Beowülf,savior,110943
3044,2023-03-17 04:42,omgkirby,sweater weather - slowed + reverb,135173
3045,2023-03-17 04:40,Tate McRae,feel like shit,203480
3046,2023-03-17 04:36,sanah,To koniec,195577
3047,2023-03-17 04:33,The Kid LAROI,WITHOUT YOU,161384
3048,2023-03-17 04:31,Bryan,Ile dałbym,127389
3049,2023-03-17 04:29,Chord Overstreet,Hold On,198853
3050,2023-03-17 04:25,sanah,Hymn (J. Słowacki),338363
3051,2023-03-16 18:14,E V,Upadły Człowiek,93785
3052,2023-03-16 17:40,Alex & Sierra,Little Do You Know,185200
