title,type,number_of_episodes,genres,popularity,actress,SumOfTime,Dates,TMBDid,Release Date
Bandyta,film,1,['Drama'],3.174,"['Til Schweiger', 'Polly Walker', 'Ida Jablonska', 'Bartek Pieniazek', 'Wojciech Brzezinski', 'Pete Postlethwaite', 'John Hurt']",,['5/17/20'],471.0,1997-11-07
Crazy Rich Asians,film,1,"['Comedy', 'Drama', 'Romance']",21.815,"['Constance Wu', 'Henry Golding', 'Michelle Yeoh', 'Gemma Chan', 'Lisa Lu', 'Awkwafina', 'Harry Shum Jr.', 'Ken Jeong', 'Sonoya Mizuno', 'Chris Pang']",,['5/3/20'],455207.0,2018-08-15
Sense and Sensibility,film,1,"['Drama', 'Romance']",19.532,"['Emma Thompson', 'Kate Winslet', 'Alan Rickman', 'Hugh Grant', 'Gemma Jones', 'Greg Wise', 'Elizabeth Spriggs', 'Imogen Stubbs', 'Harriet Walter', 'James Fleet']",,['4/14/20'],4584.0,1995-12-13
365 Days,film,1,"['Romance', 'Drama']",156.333,"['Anna-Maria Sieklucka', 'Michele Morrone', 'Simone Susinna', 'Magdalena Lamparska', 'Otar Saralidze', 'Ewa Kasprzyk', 'Dariusz Jakubowski', 'Ramón Langa', 'Tomasz Mandes', 'Natalia Siwiec']",,['4/2/20'],829560.0,2022-08-19
Kobieta sukcesu,film,1,"['Comedy', 'Romance']",1.155,"['Agnieszka Więdłocha', 'Mikołaj Roznerski', 'Mikołaj Roznerski', 'Bartosz Gelner', 'Julia Wieniawa-Narkiewicz', 'Paulina Gałązka', 'Małgorzata Foremniak', 'Tomasz Karolak', 'Monika Krzywkowska', 'Ireneusz Czop']",,['3/13/20'],501559.0,2018-03-08
Lolita,film,1,['Drama'],49.595,"['Jeremy Irons', 'Dominique Swain', 'Melanie Griffith', 'Frank Langella', 'Suzanne Shepherd', 'Keith Reddin', 'Erin J. Dean', 'Joan Glover', 'Pat Perkins', 'Ed Grady']",,['3/3/20'],9769.0,1997-09-27
Hitch,film,1,"['Comedy', 'Drama', 'Romance']",23.266,"['Will Smith', 'Eva Mendes', 'Kevin James', 'Amber Valletta', 'Julie Ann Emery', 'Adam Arkin', 'Robinne Lee', 'Nathan Lee Graham', 'Michael Rapaport', 'Jeffrey Donovan']",,['1/11/20'],8488.0,2005-02-11
Eternal Sunshine of the Spotless Mind,film,1,"['Science Fiction', 'Drama', 'Romance']",38.399,"['Jim Carrey', 'Kate Winslet', 'Kirsten Dunst', 'Mark Ruffalo', 'Elijah Wood', 'Tom Wilkinson', 'Jane Adams', 'David Cross', ""Deirdre O'Connell"", 'Thomas Jay Ryan']",,['1/11/20'],38.0,2004-03-19
Phantom Thread,film,1,"['Drama', 'Romance']",13.214,"['Daniel Day-Lewis', 'Vicky Krieps', 'Lesley Manville', 'Camilla Rutherford', 'Gina McKee', 'Brian Gleeson', 'Harriet Sansom Harris', 'Lujza Richter', 'Julia Davis', 'Julie Vollono']",,['1/9/20'],400617.0,2017-12-25
Marriage Story,film,1,['Drama'],19.164,"['Adam Driver', 'Scarlett Johansson', 'Laura Dern', 'Alan Alda', 'Ray Liotta', 'Julie Hagerty', 'Merritt Wever', 'Azhy Robertson', 'Wallace Shawn', 'Martha Kelly']",,['1/8/20'],492188.0,2019-09-28
Friends with Benefits,film,1,"['Romance', 'Comedy']",31.086,"['Justin Timberlake', 'Mila Kunis', 'Jenna Elfman', 'Patricia Clarkson', 'Woody Harrelson', 'Richard Jenkins', 'Bryan Greenberg', 'Andy Samberg', 'Nolan Gould', 'Shaun White']",,['12/16/19'],50544.0,2011-07-21
The Holiday,film,1,"['Comedy', 'Romance']",18.6,"['Cameron Diaz', 'Kate Winslet', 'Jude Law', 'Jack Black', 'Eli Wallach', 'Edward Burns', 'Rufus Sewell', 'Miffy Englefield', 'Emma Pritchard', 'Sarah Parish']",,['12/15/19'],1581.0,2006-12-08
Dirty Dancing,film,1,"['Drama', 'Music', 'Romance']",27.214,"['Jennifer Grey', 'Patrick Swayze', 'Jerry Orbach', 'Cynthia Rhodes', 'Jack Weston', 'Jane Brucker', 'Kelly Bishop', 'Lonny Price', 'Max Cantor', 'Charles ""Honi"" Coles']",,['12/13/19'],88.0,1987-08-21
ROMA,film,1,['Drama'],11.831,"['Yalitza Aparicio', 'Marina de Tavira', 'Diego Cortina Autrey', 'Carlos Peralta', 'Marco Graf', 'Daniela Demesa', 'Nancy García García', 'Verónica García', 'Fernando Grediaga', 'Jorge Antonio Guerrero']",,['12/13/19'],426426.0,2018-08-25
The Irishman,film,1,"['Crime', 'Drama', 'History']",25.102,"['Robert De Niro', 'Al Pacino', 'Joe Pesci', 'Stephen Graham', 'Ray Romano', 'Harvey Keitel', 'Bobby Cannavale', 'Anna Paquin', 'Stephanie Kurtzuba', 'Kathrine Narducci']",,['12/10/19'],398978.0,2019-11-01
Focus,film,1,"['Romance', 'Comedy', 'Crime', 'Drama']",34.41,"['Will Smith', 'Margot Robbie', 'Rodrigo Santoro', 'Gerald McRaney', 'Adrian Martinez', 'Robert Taylor', 'BD Wong', 'Brennan Brown', 'Dominic Fumusa', 'Dotan Bonen']",,['12/3/19'],256591.0,2015-02-25
Legends of the Fall,film,1,"['Adventure', 'Drama', 'Romance', 'War', 'Western']",23.701,"['Brad Pitt', 'Anthony Hopkins', 'Aidan Quinn', 'Julia Ormond', 'Henry Thomas', 'Karina Lombard', 'Gordon Tootoosis', 'John Novak', 'Robert Wisden', 'Tantoo Cardinal']",,['11/19/19'],4476.0,1994-12-16
The Light Between Oceans,film,1,"['Drama', 'Romance']",13.507,"['Michael Fassbender', 'Alicia Vikander', 'Rachel Weisz', 'Bryan Brown', 'Jack Thompson', 'Caren Pistorius', 'Florence Clery', 'Anthony Hayes', 'Emily Barclay', 'Leon Ford']",,['11/14/19'],283552.0,2016-09-02
V for Vendetta,film,1,"['Action', 'Thriller', 'Science Fiction']",27.704,"['Natalie Portman', 'Hugo Weaving', 'Stephen Rea', 'Stephen Fry', 'John Hurt', 'Tim Pigott-Smith', 'Natasha Wightman', 'Rupert Graves', 'Roger Allam', 'Ben Miles']",,['11/12/19'],752.0,2006-02-23
Big Fish,film,1,"['Adventure', 'Fantasy', 'Drama']",17.934,"['Ewan McGregor', 'Albert Finney', 'Billy Crudup', 'Jessica Lange', 'Helena Bonham Carter', 'Alison Lohman', 'Robert Guillaume', 'Marion Cotillard', 'Steve Buscemi', 'Danny DeVito']",,['11/9/19'],587.0,2003-12-25
Seven Years in Tibet,film,1,"['Adventure', 'Drama', 'History']",19.805,"['Brad Pitt', 'Jamyang Jamtsho Wangchuk', 'David Thewlis', 'BD Wong', 'Mako', 'Lhakpa Tsamchoe', 'Ingeborga Dapkūnaitė', 'Duncan Fraser', 'Danny Denzongpa', 'Victor Wong']",,['11/6/19'],978.0,1997-09-12
Birdman or (The Unexpected Virtue of Ignorance),film,1,"['Drama', 'Comedy']",31.204,"['Michael Keaton', 'Emma Stone', 'Zach Galifianakis', 'Edward Norton', 'Andrea Riseborough', 'Amy Ryan', 'Naomi Watts', 'Lindsay Duncan', 'Merritt Wever', 'Jeremy Shamos']",,['11/2/19'],194662.0,2014-10-17
American Hustle,film,1,"['Drama', 'Crime']",24.156,"['Christian Bale', 'Bradley Cooper', 'Amy Adams', 'Jeremy Renner', 'Jennifer Lawrence', 'Louis C.K.', 'Jack Huston', 'Michael Peña', 'Shea Whigham', 'Alessandro Nivola']",,['11/2/19'],168672.0,2013-12-03
To Rome With Love,film,1,"['Romance', 'Comedy', 'Drama']",9.56,"['Woody Allen', 'Roberto Benigni', 'Penélope Cruz', 'Alec Baldwin', 'Judy Davis', 'Jesse Eisenberg', 'Greta Gerwig', 'Elliot Page', 'Alessandro Tiberi', 'David Pasquesi']",,['10/27/19'],81836.0,2012-04-20
The Curious Case of Benjamin Button,film,1,"['Drama', 'Fantasy', 'Romance']",28.906,"['Brad Pitt', 'Cate Blanchett', 'Taraji P. Henson', 'Julia Ormond', 'Jason Flemyng', 'Mahershala Ali', 'Jared Harris', 'Elias Koteas', 'Phyllis Somerville', 'Tilda Swinton']",,['10/25/19'],4922.0,2008-12-25
Irrational Man,film,1,"['Drama', 'Comedy', 'Crime']",11.243,"['Joaquin Phoenix', 'Emma Stone', 'Jamie Blackley', 'Parker Posey', 'Joe Stapleton', 'Nancy Carroll', 'Allison Gallerani', 'Brigette Lundy-Paine', 'Katelyn Semer', 'Betsy Aidem']",,['10/22/19'],282984.0,2015-07-17
GoodFellas,film,1,"['Drama', 'Crime']",37.795,"['Ray Liotta', 'Robert De Niro', 'Joe Pesci', 'Lorraine Bracco', 'Paul Sorvino', 'Frank Sivero', 'Tony Darrow', 'Mike Starr', 'Frank Vincent', 'Chuck Low']",,['10/19/19'],769.0,1990-09-12
Eat Pray Love,film,1,"['Drama', 'Romance']",18.949,"['Julia Roberts', 'Javier Bardem', 'James Franco', 'Billy Crudup', 'Richard Jenkins', 'Viola Davis', 'I. Gusti Ayu Puspawati', 'Hadi Subiyanto', 'A. Jay Radcliff', ""Mike O'Malley""]",,['10/12/19'],38167.0,2010-08-12
The Disaster Artist,film,1,"['Comedy', 'Drama']",13.018,"['James Franco', 'Dave Franco', 'Seth Rogen', 'Alison Brie', 'Ari Graynor', 'Jacki Weaver', 'Josh Hutcherson', 'Zac Efron', 'Paul Scheer', 'June Diane Raphael']",,['10/8/19'],371638.0,2017-03-12
The Departed,film,1,"['Drama', 'Thriller', 'Crime']",38.544,"['Jack Nicholson', 'Leonardo DiCaprio', 'Matt Damon', 'Mark Wahlberg', 'Vera Farmiga', 'Martin Sheen', 'Ray Winstone', 'Anthony Anderson', 'Alec Baldwin', 'Kevin Corrigan']",,['9/17/19'],1422.0,2006-10-04
The Wolf of Wall Street,film,1,"['Crime', 'Drama', 'Comedy']",182.936,"['Leonardo DiCaprio', 'Jonah Hill', 'Margot Robbie', 'Matthew McConaughey', 'Kyle Chandler', 'Rob Reiner', 'Jon Favreau', 'Jean Dujardin', 'Jon Bernthal', 'Kenneth Choi']",,['9/6/19'],106646.0,2013-12-25
Bad Boys II,film,1,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",45.753,"['Will Smith', 'Martin Lawrence', 'Gabrielle Union', 'Jordi Mollà', 'Peter Stormare', 'Joe Pantoliano', 'Theresa Randle', 'Michael Shannon', 'Jon Seda', 'Yul Vazquez']",,['8/2/19'],8961.0,2003-07-18
The Art of Loving,film,1,"['Drama', 'Comedy', 'Romance']",6.4,"['Magdalena Boczarska', 'Piotr Adamczyk', 'Justyna Wasilewska', 'Eryk Lubos', 'Jaśmina Polak', 'Karolina Gruszka', 'Danuta Stenka', 'Arkadiusz Jakubik', 'Wojciech Mecwaldowski', 'Borys Szyc']",,['7/26/19'],432025.0,2017-01-27
Easy A,film,1,['Comedy'],21.043,"['Emma Stone', 'Cam Gigandet', 'Amanda Bynes', 'Penn Badgley', 'Dan Byrd', 'Thomas Haden Church', 'Patricia Clarkson', 'Lisa Kudrow', 'Malcolm McDowell', 'Aly Michalka']",,['7/19/19'],37735.0,2010-09-16
The Italian Job,film,1,"['Action', 'Crime']",25.403,"['Mark Wahlberg', 'Charlize Theron', 'Edward Norton', 'Jason Statham', 'Seth Green', 'Yasiin Bey', 'Donald Sutherland', 'Boris Lee Krutonog', 'Franky G', 'Gawtti']",,['7/17/19'],9654.0,2003-05-30
Mama,film,1,['Horror'],38.422,"['Jessica Chastain', 'Nikolaj Coster-Waldau', 'Megan Charpentier', 'Isabelle Nélisse', 'Daniel Kash', 'Melina Matthews', 'Morgan McGarry', 'Javier Botet', 'Jane Moffat', 'David Fox']",,['7/14/19'],132232.0,2013-01-17
Wanted,film,1,"['Action', 'Thriller', 'Crime']",28.647,"['James McAvoy', 'Angelina Jolie', 'Morgan Freeman', 'Terence Stamp', 'Thomas Kretschmann', 'Common', 'Kristen Hager', 'Marc Warren', ""David O'Hara"", 'Dato Bakhtadze']",,['7/11/19'],8909.0,2008-06-19
The Dark Knight,film,1,"['Drama', 'Action', 'Crime', 'Thriller']",81.582,"['Christian Bale', 'Heath Ledger', 'Michael Caine', 'Gary Oldman', 'Aaron Eckhart', 'Maggie Gyllenhaal', 'Morgan Freeman', 'Nestor Carbonell', 'Monique Gabriela Curnen', 'Ron Dean']",,['7/11/19'],155.0,2008-07-14
You Don't Mess with the Zohan,film,1,"['Comedy', 'Action']",31.143,"['Adam Sandler', 'Emmanuelle Chriqui', 'John Turturro', 'Nick Swardson', 'Lainie Kazan', 'Rob Schneider', 'Kevin Nealon', 'Mariah Carey', 'Yamit Sol', 'Adria Tennor']",,['7/8/19'],10661.0,2008-06-05
John Wick,film,1,"['Action', 'Thriller', 'Crime']",1170.178,"['Keanu Reeves', 'Donnie Yen', 'Bill Skarsgård', 'Ian McShane', 'Laurence Fishburne', 'Lance Reddick', 'Clancy Brown', 'Hiroyuki Sanada', 'Shamier Anderson', 'Rina Sawayama']",,['5/22/19'],603692.0,2023-03-22
The Office (U.S.),series,192,['Comedy'],195.502,"['Rainn Wilson', 'John Krasinski', 'Jenna Fischer', 'Ed Helms']",,"['5/7/23', '5/7/23', '5/7/23', '5/7/23', '5/5/23', '5/5/23', '5/4/23', '5/3/23', '5/3/23', '5/3/23', '5/3/23', '5/3/23', '5/2/23', '5/2/23', '4/25/23', '4/25/23', '4/25/23', '4/25/23', '4/25/23', '4/23/23', '4/23/23', '4/23/23', '4/23/23', '4/22/23', '4/22/23', '4/22/23', '4/22/23', '4/22/23', '4/22/23', '4/21/23', '4/21/23', '4/21/23', '4/21/23', '4/21/23', '4/21/23', '4/11/23', '4/11/23', '4/11/23', '4/11/23', '4/10/23', '4/10/23', '4/10/23', '4/10/23', '4/10/23', '4/6/23', '4/6/23', '4/6/23', '4/5/23', '4/5/23', '4/4/23', '4/4/23', '4/4/23', '4/3/23', '3/29/23', '3/29/23', '3/28/23', '3/28/23', '3/28/23', '3/28/23', '3/23/23', '3/19/23', '3/19/23', '3/19/23', '3/19/23', '3/19/23', '3/19/23', '3/18/23', '3/18/23', '3/15/23', '3/15/23', '3/15/23', '3/14/23', '3/14/23', '3/14/23', '3/14/23', '3/14/23', '3/14/23', '3/13/23', '3/12/23', '3/12/23', '3/12/23', '3/11/23', '3/7/23', '3/7/23', '3/7/23', '3/7/23', '3/7/23', '3/7/23', '3/7/23', '3/6/23', '3/6/23', '3/6/23', '3/6/23', '3/6/23', '3/5/23', '3/5/23', '3/5/23', '3/5/23', '3/5/23', '3/5/23', '3/5/23', '3/5/23', '3/5/23', '3/5/23', '3/5/23', '3/5/23', '3/3/23', '3/3/23', '3/3/23', '3/3/23', '3/3/23', '3/3/23', '3/2/23', '3/2/23', '3/2/23', '3/1/23', '3/1/23', '2/28/23', '2/28/23', '2/27/23', '2/27/23', '2/27/23', '2/27/23', '2/26/23', '2/26/23', '2/26/23', '2/26/23', '2/26/23', '2/26/23', '2/26/23', '2/26/23', '2/26/23', '2/26/23', '2/25/23', '2/24/23', '2/24/23', '2/24/23', '2/24/23', '2/24/23', '2/24/23', '2/24/23', '2/24/23', '2/24/23', '2/23/23', '2/23/23', '2/23/23', '2/20/23', '2/20/23', '2/20/23', '2/20/23', '2/19/23', '2/19/23', '2/19/23', '2/17/23', '2/17/23', '2/16/23', '2/16/23', '2/16/23', '2/16/23', '2/15/23', '2/15/23', '2/15/23', '2/14/23', '2/14/23', '2/14/23', '1/28/22', '1/28/22', '1/28/22', '1/28/22', '1/27/22', '1/26/22', '1/26/22', '1/24/22', '1/24/22', '1/24/22', '1/23/22', '1/20/22', '1/20/22', '1/20/22', '1/20/22', '1/19/22', '1/19/22', '1/19/22', '1/19/22', '1/18/22', '1/18/22', '1/18/22', '1/3/22', '1/3/22', '11/29/21', '11/29/21', '11/28/21']",2316.0,2005-03-24
Operation,series,1,"['Animation', 'Comedy', 'Sci-Fi & Fantasy']",5.24,"['Rie Murakawa', 'Ayane Sakura', 'Maaya Uchida', 'Yuka Otsubo', 'Aya Uchida', 'Haruka Yamazaki', 'Asuka Ōgame']",,['4/23/23'],52895.0,2013-01-11
Love Never Lies,series,6,['Reality'],14.336,"['Maja Bohosiewicz', 'Katarzyna Rybak', 'Jędrzej Urbański', 'Mateusz Mróz', 'Damian Bruno Wolny', 'Wiktoria Mleczek', 'Ida Pyka', 'Bernadeta Urbańska']",,"['4/15/23', '1/30/23', '1/30/23', '1/29/23', '1/28/23', '1/28/23']",217309.0,2022-01-25
MH370,series,3,['Documentary'],33.131,"['Intan Othman', 'Jeff Wise', 'Ghislain Wattrelos', 'Peter Foley']",,"['4/3/23', '4/2/23', '4/2/23']",220499.0,2023-03-08
The Spy,series,3,['Drama'],20.974,"['Sacha Baron Cohen', 'Noah Emmerich', 'Hadar Ratzon Rotem', 'Alexander Siddig', 'Waleed Zuaiter', 'Nassim Lyes', 'Moni Moshonov', 'Yael Eitan', 'Alona Tal']",,"['3/17/23', '3/16/23', '3/16/23']",91725.0,2019-09-06
Wrong Side of the Tracks,series,1,"['Drama', 'Crime']",37.175,"['Jose Coronado', 'Luis Zahera', 'Nona Sobo', 'Felipe Londoño', 'Laura Ramos', 'Manuel Tallafé', 'Manolo Caro', 'Itziar Atienza', 'Franky Martín', 'María de Nati']",,['3/4/23'],128015.0,2022-02-01
Ganglands,series,2,"['Crime', 'Action & Adventure']",32.018,"['Sami Bouajila', 'Tracy Gotoas', 'Salim Kechiouche', 'Samuel Jouy', 'Aron Kto', 'Lola Le Lann']",,"['3/4/23', '3/4/23']",130523.0,2021-09-24
Formula 1,series,50,['Documentary'],35.462,['Zhou Guanyu'],,"['2/28/23', '2/28/23', '2/28/23', '2/27/23', '2/27/23', '2/26/23', '2/26/23', '2/26/23', '2/24/23', '2/24/23', '3/19/22', '3/19/22', '3/18/22', '3/17/22', '3/16/22', '3/15/22', '3/15/22', '3/14/22', '3/14/22', '3/14/22', '3/14/22', '5/20/21', '5/20/21', '5/20/21', '5/19/21', '5/19/21', '5/18/21', '5/16/21', '5/13/21', '5/13/21', '5/8/21', '5/6/21', '5/1/21', '5/1/21', '5/1/21', '4/30/21', '4/28/21', '4/28/21', '4/28/21', '4/26/21', '4/25/21', '4/25/21', '4/25/21', '4/25/21', '4/25/21', '4/25/21', '4/25/21', '4/25/21', '4/5/21', '4/4/21']",87083.0,2019-03-08
Human Playground,series,6,['Documentary'],3.506,['Idris Elba'],,"['2/11/23', '2/11/23', '2/11/23', '2/10/23', '2/10/23', '2/10/23']",211269.0,2022-09-30
El Chapo,series,34,['Drama'],54.577,"['Marco de la O', 'Valentina Acosta', 'Juan Carlos Olivas', 'Humberto Busto', 'Alejandro Aguilar', 'Hernán Romo', 'Tete Espinoza']",,"['1/31/23', '1/31/23', '1/31/23', '1/31/23', '1/30/23', '1/29/23', '1/29/23', '1/29/23', '1/29/23', '1/28/23', '1/28/23', '1/27/23', '1/27/23', '1/27/23', '1/26/23', '1/26/23', '1/26/23', '1/25/23', '1/25/23', '1/25/23', '1/25/23', '1/24/23', '1/24/23', '1/24/23', '1/24/23', '1/24/23', '1/24/23', '1/23/23', '1/22/23', '1/21/23', '1/21/23', '1/20/23', '1/20/23', '1/20/23']",71411.0,2017-04-23
Physical,series,2,"['Comedy', 'Drama']",15.361,"['Rose Byrne', 'Rory Scovel', 'Dierdre Friel', 'Della Saba', 'Lou Taylor Pucci', 'Paul Sparks']",,"['1/27/23', '1/27/23']",119181.0,2021-06-18
Fauda,series,5,"['Drama', 'Action & Adventure', 'War & Politics']",60.133,"['Lior Raz', 'Netta Garti', 'Doron Ben-David', ""Rona-Lee Shim'on"", 'Itzik Cohen', 'Yaakov Zada Daniel', 'Idan Amedi', 'Lucy Ayoub', 'Inbar Lavi', 'Amir Boutrous']",,"['1/19/23', '1/19/23', '1/18/23', '1/18/23', '1/13/23']",69557.0,2015-02-15
Treason,series,5,"['Drama', 'Action & Adventure']",18.122,"['Charlie Cox', 'Olga Kurylenko', 'Oona Chaplin', 'Ciarán Hinds']",,"['1/11/23', '1/11/23', '1/11/23', '1/11/23', '1/10/23']",157080.0,2022-12-26
Echoes,series,7,"['Drama', 'Mystery']",14.51,"['Michelle Monaghan', 'Matt Bomer', 'Daniel Sunjata', 'Ali Stroker', 'Karen Robinson', 'Rosanny Zayas', ""Michael O'Neill"", 'Celia Weston', 'Gable Swanlund', 'Jonathan Tucker']",,"['1/10/23', '1/9/23', '1/9/23', '1/9/23', '1/8/23', '1/8/23', '1/8/23']",129612.0,2022-08-19
Kaleidoscope,series,9,"['Crime', 'Drama']",58.717,"['Giancarlo Esposito', 'Paz Vega', 'Rufus Sewell', 'Tati Gabrielle', 'Peter Mark Kendall', 'Rosaline Elbay', 'Jai Courtney', 'Niousha Noor']",,"['1/7/23', '1/7/23', '1/6/23', '1/6/23', '1/6/23', '1/6/23', '1/6/23', '1/5/23', '1/5/23']",156902.0,2023-01-01
The Watcher,series,7,"['Drama', 'Mystery']",40.543,"['Bobby Cannavale', 'Naomi Watts', 'Jennifer Coolidge', 'Noma Dumezweni', 'Mia Farrow', 'Terry Kinney', 'Isabel Gravitt', 'Luke David Blumm', 'Henry Hunter Hall', 'Margo Martindale']",,"['1/4/23', '1/4/23', '1/4/23', '1/4/23', '1/3/23', '1/3/23', '1/3/23']",210232.0,2022-10-13
Too Hot to Handle,series,3,['Reality'],15.751,"['Brittan Byrd', 'Creed McKinnon', 'Dominique Defoe', 'James Pendergrass', 'Jawahir Khalifa', 'Kayla Richart', 'Nick Kici', 'Nigel Jones', 'Sebastian Melrose', 'Sophie Stonehouse']",,"['1/2/23', '12/22/22', '12/22/22']",102085.0,2020-04-17
Emily in Paris,series,30,"['Drama', 'Comedy']",49.908,"['Lily Collins', 'Philippine Leroy-Beaulieu', 'Ashley Park', 'Lucas Bravo', 'Camille Razat', 'Samuel Arnold', 'Bruno Gouery', 'William Abadie', 'Lucien Laviscount']",,"['1/1/23', '1/1/23', '1/1/23', '12/31/22', '12/31/22', '12/28/22', '12/26/22', '12/25/22', '12/25/22', '12/24/22', '10/16/22', '10/16/22', '10/16/22', '10/16/22', '10/16/22', '10/16/22', '10/16/22', '10/16/22', '10/15/22', '10/15/22', '10/15/22', '10/15/22', '10/15/22', '10/15/22', '10/15/22', '10/15/22', '10/15/22', '10/15/22', '10/14/22', '10/14/22']",82596.0,2020-10-02
The Recruit,series,8,"['Drama', 'Crime']",64.322,"['Noah Centineo', 'Daniel Quincy Annoh', 'Kristian Bruun', 'Colton Dunn', 'Laura Haddock', 'Vondie Curtis-Hall', 'Aarti Mann', 'Fivel Stewart']",,"['12/30/22', '12/29/22', '12/29/22', '12/29/22', '12/29/22', '12/29/22', '12/28/22', '12/28/22']",210916.0,2022-12-16
The Sinner,series,32,"['Crime', 'Drama']",105.512,"['Bill Pullman', 'Frances Fisher', 'Alice Kremelberg', 'Neal Huff', 'Cindy Cheung', 'Ronin Wong', 'Jessica Hecht', 'Michael Mosley']",,"['12/27/22', '12/27/22', '12/23/22', '12/23/22', '12/23/22', '12/22/22', '12/22/22', '12/22/22', '10/22/22', '10/22/22', '10/20/22', '10/19/22', '10/19/22', '10/18/22', '10/17/22', '10/15/22', '10/13/22', '10/13/22', '10/12/22', '10/11/22', '10/11/22', '10/11/22', '10/10/22', '10/10/22', '10/7/22', '10/6/22', '10/6/22', '10/6/22', '10/5/22', '10/4/22', '10/1/22', '10/1/22']",39852.0,2017-08-02
Glass Onion,film,1,"['Comedy', 'Crime', 'Mystery']",110.567,"['Daniel Craig', 'Edward Norton', 'Janelle Monáe', 'Kathryn Hahn', 'Leslie Odom Jr.', 'Kate Hudson', 'Dave Bautista', 'Jessica Henwick', 'Madelyn Cline', 'Noah Segan']",,['12/25/22'],661374.0,2022-11-23
Dark,series,26,"['Drama', 'Sci-Fi & Fantasy', 'Mystery']",99.149,"['Louis Hofmann', 'Karoline Eichhorn']",,"['12/21/22', '12/21/22', '12/19/22', '12/18/22', '12/18/22', '12/15/22', '12/15/22', '12/15/22', '12/13/22', '12/12/22', '12/11/22', '12/11/22', '12/11/22', '12/9/22', '12/8/22', '12/8/22', '12/8/22', '12/8/22', '12/8/22', '11/23/22', '11/23/22', '11/23/22', '11/23/22', '11/21/22', '11/20/22', '11/19/22']",70523.0,2017-12-01
A Storm for Christmas,series,1,"['Drama', 'Comedy']",10.227,"['Ida Elise Broch', 'Dennis Storhøi', 'Maibritt Saerens', 'Jon Øigarden', 'Jan Gunnar Røise', 'Thea Sofie Loch Næss', 'Evelyn Rasmussen Osazuwa', 'Ariadna Cabrol', 'Valter Skarsgård', 'Ravdeep Singh Bajwa']",,['12/18/22'],210532.0,2022-12-16
Dr. Strangelove or,film,1,"['Drama', 'Comedy', 'War']",23.247,"['Peter Sellers', 'George C. Scott', 'Sterling Hayden', 'Keenan Wynn', 'Slim Pickens', 'Peter Bull', 'James Earl Jones', 'Tracy Reed', 'Jack Creley', 'Frank Berry']",,['12/15/22'],935.0,1964-01-29
The Crown,series,48,['Drama'],89.839,"['Jonathan Pryce', 'Lesley Manville', 'Jonny Lee Miller', 'Dominic West', 'Elizabeth Debicki', 'Olivia Williams', 'Imelda Staunton']",,"['11/21/22', '11/21/22', '11/20/22', '11/20/22', '11/19/22', '11/17/22', '11/17/22', '11/9/22', '4/14/22', '4/13/22', '4/13/22', '3/27/22', '3/25/22', '3/13/22', '3/9/22', '3/8/22', '3/8/22', '3/8/22', '3/7/22', '3/6/22', '3/6/22', '3/6/22', '3/6/22', '3/5/22', '3/5/22', '2/20/22', '2/19/22', '2/15/22', '2/14/22', '2/13/22', '2/13/22', '2/13/22', '2/13/22', '2/5/22', '2/5/22', '2/5/22', '2/5/22', '12/9/20', '12/9/20', '12/9/20', '12/8/20', '12/4/20', '12/3/20', '12/2/20', '11/30/20', '11/29/20', '11/23/20', '11/22/20']",65494.0,2016-11-04
Vatican Girl,series,1,['Documentary'],4.359,[],,['11/18/22'],212186.0,2022-10-20
Killer Sally,series,3,"['Documentary', 'Crime']",5.048,['Sally McNeil'],,"['11/16/22', '11/16/22', '11/15/22']",212870.0,2022-11-02
Inside Man,series,1,"['Drama', 'Crime', 'Mystery']",36.787,"['David Tennant', 'Stanley Tucci', 'Dolly Wells', 'Lydia West', 'Lyndsey Marshal', 'Louis Oliver', 'Atkins Estimond', 'Dylan Baker']",,['11/10/22'],121710.0,2022-09-26
DAHMER,series,10,"['Crime', 'Drama']",97.945,"['Evan Peters', 'Richard Jenkins', 'Molly Ringwald', 'Michael Learned', 'Niecy Nash']",,"['11/9/22', '11/9/22', '11/7/22', '11/6/22', '11/6/22', '11/3/22', '11/2/22', '10/25/22', '10/23/22', '10/23/22']",113988.0,2022-09-21
PIECES OF HER,series,1,"['Crime', 'Mystery', 'Drama']",10.014,"['Toni Collette', 'Bella Heathcote']",,['10/22/22'],99002.0,2022-03-04
The Longest Night,series,1,['Crime'],11.961,"['Alberto Ammann', 'Luis Callejo', 'Bárbara Goenaga', 'José Luis García Pérez', 'Roberto Álamo', 'Daniel Albaladejo', 'Cecilia Freire', 'Xavier Deive', 'Sabela Arán', 'Laia Manzanares']",,['10/22/22'],201331.0,2022-07-08
Capitani,series,1,['Crime'],17.562,"['Luc Schiltz', 'Sophie Mousel', 'Edita Malovčić', 'Edson Anibal', 'Tommy Schlesser', 'André Jung', 'Lydia Indjova', 'Adrien Papritz', 'Jennifer Heylen', 'Philippe Thelen']",,['10/1/22'],95638.0,2019-10-01
